"","id","burst_","x1_","x2_","y1_","y2_","sl_","direction_p","ta_","t1_","t2_","dt_"
"497","M4",66,1781561.94745031,1780922.99004001,2412421.85475092,2412489.45721552,642.523669133715,3.03618359300522,-0.302966681180295,2010-02-18 01:51:45,2010-02-18 02:18:12,26.433383333683
"498","M4",66,1780922.99004001,1781170.39023365,2412489.45721552,2412345.81290312,286.077864045547,-0.526044010346103,2.72095770382827,2010-02-18 02:18:12,2010-02-18 02:52:24,34.1999833345413
"499","M4",66,1781170.39023365,1781372.73518928,2412345.81290312,2412513.22603487,262.622614707997,0.691205619340139,1.21724962968624,2010-02-18 02:52:24,2010-02-18 03:18:07,25.7166833321253
"500","M4",66,1781372.73518928,1781378.99984663,2412513.22603487,2412506.17859872,9.4293312583465,-0.844132611569257,-1.5353382309094,2010-02-18 03:18:07,2010-02-18 03:44:06,25.9833166678747
"501","M4",66,1781378.99984663,1781383.58684563,2412506.17859872,2412501.09913719,6.84408424911974,-0.836299643775858,0.00783296779339882,2010-02-18 03:44:06,2010-02-18 04:14:37,30.5166666666667
"502","M4",66,1781383.58684563,1781373.8359884,2412501.09913719,2412505.12702715,10.5500291063095,2.74986100278603,-2.6970246606177,2010-02-18 04:14:37,2010-02-18 04:40:45,26.133349998792
"503","M4",66,1781373.8359884,1781379.53946243,2412505.12702715,2412490.40201335,15.7909989377654,-1.20125781917,2.33206648522356,2010-02-18 04:40:45,2010-02-18 05:08:16,27.533300002416
"504","M4",66,1781379.53946243,1780584.55324924,2412490.40201335,2412376.04509794,803.169087594834,-2.99872501610181,-1.79746719693182,2010-02-18 05:08:16,2010-02-18 05:33:51,25.583316663901
"505","M4",66,1780584.55324924,1780377.34540102,2412376.04509794,2412035.77668169,398.393884812865,-2.11777372606584,0.880951290035971,2010-02-18 05:33:51,2010-02-18 05:58:54,25.0500166694323
"506","M4",66,1780377.34540102,1780162.89104252,2412035.77668169,2411776.63966515,336.366861063931,-2.26212441006112,-0.144350683995281,2010-02-18 05:58:54,2010-02-18 06:24:06,25.1833666642507
"507","M4",66,1780162.89104252,1780293.83284302,2411776.63966515,2412228.9262987,470.859802924861,1.28899034553538,-2.73207055158309,2010-02-18 06:24:06,2010-02-18 06:49:30,25.4166333357493
"508","M4",66,1780293.83284302,1780145.78403369,2412228.9262987,2412398.81042042,225.342106048992,2.28762317803629,0.998632832500912,2010-02-18 06:49:30,2010-02-18 07:20:12,30.6999833305677
"509","M4",66,1780145.78403369,1780119.79615348,2412398.81042042,2412408.37584086,27.6923669254294,2.78890931884218,0.501286140805889,2010-02-18 07:20:12,2010-02-18 07:46:44,26.5167166670163
"510","M4",67,1780145.73992992,1780137.55523417,2412405.34523656,2412384.46004904,22.4316807675961,-1.9442918168903,NA,2010-02-18 09:01:02,2010-02-18 09:35:50,34.7999833345413
"511","M4",68,1780391.7801557,1780391.51251709,2413305.25254463,2413085.91065533,219.342052586121,-1.57201651538701,NA,2010-02-18 10:21:19,2010-02-18 10:47:51,26.5333333333333
"512","M4",69,1780154.25904345,1779817.78101098,2413072.27986256,2412958.28156055,355.264801510811,-2.81493140832498,NA,2010-02-19 07:11:00,2010-02-19 07:36:07,25.100033334891
"513","M4",69,1779817.78101098,1779481.53849965,2412958.28156055,2413203.23350733,416.005387783427,2.51199553715949,-0.956258361695111,2010-02-19 07:36:07,2010-02-19 08:03:21,27.249966665109
"514","M4",69,1779481.53849965,1779469.07204186,2413203.23350733,2413195.3902763,14.7285044298509,-2.58001698261445,1.19117278740564,2010-02-19 08:03:21,2010-02-19 08:30:12,26.8500166694323
"515","M4",69,1779469.07204186,1779243.75627387,2413195.3902763,2413092.76382024,247.587125659523,-2.71419227243195,-0.134175289817499,2010-02-19 08:30:12,2010-02-19 08:56:05,25.8666833321253
"516","M4",69,1779243.75627387,1779171.60917559,2413092.76382024,2412749.86834864,350.403350773524,-1.77817687639298,0.936015396038973,2010-02-19 08:56:05,2010-02-19 09:22:21,26.2833166678747
"517","M4",69,1779171.60917559,1779214.24939691,2412749.86834864,2412850.2031747,109.019566114345,1.16894323644599,2.94712011283896,2010-02-19 09:22:21,2010-02-19 09:48:06,25.7499833305677
"518","M4",69,1779214.24939691,1778470.41626013,2412850.2031747,2413064.81037232,774.173097341175,2.86070535135806,1.69176211491208,2010-02-19 09:48:06,2010-02-19 10:14:06,26.0000166694323
"519","M4",69,1778470.41626013,1778577.513405,2413064.81037232,2413215.05757757,184.510219575792,0.951527180936337,-1.90917817042173,2010-02-19 10:14:06,2010-02-19 10:40:12,26.1
"520","M4",69,1778577.513405,1778548.56523301,2413215.05757757,2413134.74362553,85.3717023050411,-1.91673928971213,-2.86826647064847,2010-02-19 10:40:12,2010-02-19 11:06:07,25.9166666666667
"521","M4",69,1778548.56523301,1778508.861151,2413134.74362553,2413109.02035736,47.3085685039024,-2.56671298032232,-0.649973690610194,2010-02-19 11:06:07,2010-02-19 11:31:17,25.1666499972343
"522","M4",69,1778508.861151,1778158.55274778,2413109.02035736,2412442.34717293,753.106308694849,-2.05460188318391,0.512111097138415,2010-02-19 11:31:17,2010-02-19 11:56:20,25.0333666682243
"523","M4",70,1778162.70850351,1778029.13514848,2412274.97873356,2412073.38853616,241.827312061498,-2.15597719120786,NA,2010-02-19 22:34:43,2010-02-19 23:00:06,25.366699997584
"524","M4",70,1778029.13514848,1778191.77694109,2412073.38853616,2412284.39286709,266.411674621194,0.91411660200028,3.07009379320814,2010-02-19 23:00:06,2010-02-19 23:26:07,26.0166666666667
"525","M4",70,1778191.77694109,1778414.19154567,2412284.39286709,2412793.50061055,555.570833272071,1.15891363205109,0.244797030050813,2010-02-19 23:26:07,2010-02-19 23:52:07,26.0166333357493
"526","M4",70,1778414.19154567,1778528.6343215,2412793.50061055,2413129.32676082,354.790575052382,1.24235897012551,0.0834453380744202,2010-02-19 23:52:07,2010-02-20 00:20:10,28.033349998792
"527","M4",70,1778528.6343215,1778505.72506882,2413129.32676082,2413080.20415338,54.2020702601537,-2.00717888011991,3.03364745693416,2010-02-20 00:20:10,2010-02-20 00:46:08,25.9833166678747
"528","M4",75,1778510.58154932,1778512.12371671,2413071.3982504,2413076.06902465,4.91878159335196,1.25189202121105,NA,2010-02-20 06:00:45,2010-02-20 06:30:14,29.4999833345413
"529","M4",75,1778512.12371671,1778507.3013765,2413076.06902465,2413073.36630809,5.52807759777699,-2.63075614769909,2.40053713826944,2010-02-20 06:30:14,2010-02-20 07:00:31,30.2833333333333
"530","M4",75,1778507.3013765,1778498.41465518,2413073.36630809,2413104.7800915,32.6465864132116,1.84648515424737,-1.80594400523313,2010-02-20 07:00:31,2010-02-20 07:26:09,25.616699997584
"531","M4",75,1778498.41465518,1778214.55899996,2413104.7800915,2412739.32112796,462.746460852878,-2.23117388394805,2.20552626898417,2010-02-20 07:26:09,2010-02-20 07:52:08,25.9999666690826
"532","M4",75,1778214.55899996,1778178.59450098,2412739.32112796,2412292.1364912,448.628515076064,-1.65104787245412,0.580126011493933,2010-02-20 07:52:08,2010-02-20 08:18:07,25.9833333333333
"533","M4",75,1778178.59450098,1778122.30543851,2412292.1364912,2411892.77856391,403.305359056822,-1.71082281054877,-0.05977493809465,2010-02-20 08:18:07,2010-02-20 08:44:08,26.0000166654587
"534","M4",75,1778122.30543851,1777941.32603259,2411892.77856391,2412010.85839961,216.093482008114,2.56349772951979,-2.00886476711103,2010-02-20 08:44:08,2010-02-20 09:12:51,28.7332999984423
"535","M4",75,1777941.32603259,1777573.81590969,2412010.85839961,2412364.68909242,510.156691232565,2.37515611042507,-0.188341619094717,2010-02-20 09:12:51,2010-02-20 09:43:46,30.900033334891
"536","M4",75,1777573.81590969,1777308.70336493,2412364.68909242,2412238.85957499,293.458223340694,-2.69844886301195,1.20958033374257,2010-02-20 09:43:46,2010-02-20 10:10:08,26.3832999984423
"537","M4",75,1777308.70336493,1776910.95693561,2412238.85957499,2412574.21679896,520.256369214693,2.44109276943338,-1.14364367473426,2010-02-20 10:10:08,2010-02-20 10:36:07,25.9833333333333
"538","M4",75,1776910.95693561,1777155.58139829,2412574.21679896,2412450.98400411,273.911389817796,-0.466653611333428,-2.90774638076681,2010-02-20 10:36:07,2010-02-20 11:02:09,26.0333333333333
"539","M4",75,1777155.58139829,1777737.48131819,2412450.98400411,2412530.53595948,587.312549139889,0.135868442782229,0.602522054115657,2010-02-20 11:02:09,2010-02-20 11:28:06,25.9500166694323
"540","M4",75,1777737.48131819,1777730.88450958,2412530.53595948,2412522.79841004,10.167967105599,-2.27678097321987,-2.4126494160021,2010-02-20 11:28:06,2010-02-20 12:00:19,32.2166499972343
"541","M4",77,1777690.74020053,1777665.18327641,2412404.42021269,2412436.38128535,40.9226897495648,2.24530954959882,NA,2010-02-20 15:45:25,2010-02-20 16:10:25,24.9833666642507
"542","M4",77,1777665.18327641,1777647.24093158,2412436.38128535,2412415.55794846,27.487071460692,-2.28201275588513,1.75586300169564,2010-02-20 16:10:25,2010-02-20 16:40:51,30.4333333333333
"543","M4",81,1777653.79121013,1777659.20685787,2412423.88144736,2412421.95877813,5.74681627980193,-0.341140938651417,NA,2010-02-20 21:00:57,2010-02-20 21:26:07,25.183300002416
"544","M4",81,1777659.20685787,1777647.98071709,2412421.95877813,2412415.07843444,13.166828244182,-2.59175204631627,-2.25061110766485,2010-02-20 21:26:07,2010-02-20 22:00:56,34.8000333309174
"545","M4",82,1777648.32410705,1777661.69021468,2412428.35242972,2412442.60510337,19.5394866661833,0.817487258750696,NA,2010-02-20 23:00:56,2010-02-20 23:28:28,27.516699997584
"546","M4",82,1777661.69021468,1777610.67511082,2412442.60510337,2412665.12781348,228.295635821699,1.79615984784532,0.978672589094622,2010-02-20 23:28:28,2010-02-20 23:54:06,25.6499666690826
"547","M4",82,1777610.67511082,1777755.14738297,2412665.12781348,2412960.55825239,328.863773703438,1.1159688375125,-0.680191010332817,2010-02-20 23:54:06,2010-02-21 00:20:06,26
"548","M4",82,1777755.14738297,1777854.87469858,2412960.55825239,2412945.99274508,100.78537335235,-0.1450279143556,-1.2609967518681,2010-02-21 00:20:06,2010-02-21 00:46:07,26.0166499972343
"549","M4",82,1777854.87469858,1777745.08117021,2412945.99274508,2412960.35887093,110.729419956124,3.01148506663939,-3.1266723261846,2010-02-21 00:46:07,2010-02-21 01:12:10,26.05
"550","M4",82,1777745.08117021,1777655.0041922,2412960.35887093,2412827.66732371,160.377394513226,-2.16718268379975,1.10451755674045,2010-02-21 01:12:10,2010-02-21 01:38:24,26.2333333333333
"551","M4",82,1777655.0041922,1777622.60329157,2412827.66732371,2412587.2537361,242.587121407797,-1.70476064112609,0.462422042673663,2010-02-21 01:38:24,2010-02-21 02:04:06,25.7000166694323
"552","M4",82,1777622.60329157,1777676.64263977,2412587.2537361,2412455.69439563,142.225564576155,-1.18104842217281,0.523712218953279,2010-02-21 02:04:06,2010-02-21 02:30:44,26.6333333333333
"553","M4",82,1777676.64263977,1777682.54911474,2412455.69439563,2412437.60637933,19.0279473395613,-1.25517147560461,-0.0741230534318023,2010-02-21 02:30:44,2010-02-21 03:00:42,29.9500333309174
"554","M4",82,1777682.54911474,1777641.24471087,2412437.60637933,2412456.94462499,45.6072529802693,2.7037165667385,-2.32429726483648,2010-02-21 03:00:42,2010-02-21 03:29:03,28.366616666317
"555","M4",82,1777641.24471087,1777669.57870177,2412456.94462499,2412419.27928712,47.1327138782205,-0.925852695024802,2.65361604541629,2010-02-21 03:29:03,2010-02-21 04:00:47,31.7333333333333
"556","M4",83,1777658.02270902,1777546.30703414,2412418.80823296,2412296.27303487,165.816967722345,-2.31003953199334,NA,2010-02-21 05:00:50,2010-02-21 05:26:07,25.2999666690826
"557","M4",83,1777546.30703414,1777396.06370606,2412296.27303487,2412076.83938661,265.940188045198,-2.17117089099778,0.138868640995558,2010-02-21 05:26:07,2010-02-21 05:52:07,25.983349998792
"558","M4",83,1777396.06370606,1777188.94008156,2412076.83938661,2412197.28129357,239.596428979098,2.61488890663813,-1.49712550954368,2010-02-21 05:52:07,2010-02-21 06:18:07,26.0166333317757
"559","M4",83,1777188.94008156,1777008.52538449,2412197.28129357,2412412.95561697,281.184773220205,2.26740907325543,-0.3474798333827,2010-02-21 06:18:07,2010-02-21 06:44:06,25.9667166670163
"560","M4",83,1777008.52538449,1776989.40782819,2412412.95561697,2412506.00764406,94.9955825501146,1.77342691564519,-0.49398215761024,2010-02-21 06:44:06,2010-02-21 07:10:25,26.3332833329837
"561","M4",83,1776989.40782819,1776786.07033155,2412506.00764406,2412730.34047414,302.772779806441,2.30714154023954,0.533714624594349,2010-02-21 07:10:25,2010-02-21 07:36:05,25.6500500003497
"562","M4",83,1776786.07033155,1776931.11919714,2412730.34047414,2412463.70710215,303.533405850764,-1.07257040890632,2.90347335803373,2010-02-21 07:36:05,2010-02-21 08:02:11,26.0999833345413
"563","M4",83,1776931.11919714,1776831.3310868,2412463.70710215,2412575.40576058,149.780697221752,2.2999357479444,-2.91067915032887,2010-02-21 08:02:11,2010-02-21 08:28:05,25.9166333317757
"564","M4",83,1776831.3310868,1778070.68004655,2412575.40576058,2412235.59521244,1285.09028969678,-0.267608094167495,-2.56754384211189,2010-02-21 08:28:05,2010-02-21 08:54:08,26.0333666682243
"565","M4",83,1778070.68004655,1778398.48998414,2412235.59521244,2412141.22200404,341.124108858641,-0.280310025773725,-0.0127019316062293,2010-02-21 08:54:08,2010-02-21 09:20:10,26.033349998792
"566","M4",83,1778398.48998414,1778946.65101775,2412141.22200404,2412526.49766774,670.013325098271,0.612636987970202,0.892947013743927,2010-02-21 09:20:10,2010-02-21 09:47:16,27.116616666317
"567","M4",83,1778946.65101775,1779147.7488982,2412526.49766774,2412729.92464372,286.047010260187,0.791155707722508,0.178518719752306,2010-02-21 09:47:16,2010-02-21 10:14:08,26.866683336099
"568","M4",83,1779147.7488982,1779271.32814233,2412729.92464372,2412782.6368042,134.351782430489,0.403178902751473,-0.387976804971036,2010-02-21 10:14:08,2010-02-21 10:40:07,25.9666833321253
"569","M4",83,1779271.32814233,1779474.42364813,2412782.6368042,2412704.69581382,217.537542638929,-0.366433010934693,-0.769611913686166,2010-02-21 10:40:07,2010-02-21 11:10:36,30.483349998792
"570","M4",83,1779474.42364813,1779514.0659269,2412704.69581382,2412466.48060028,241.491197005314,-1.40589377415349,-1.0394607632188,2010-02-21 11:10:36,2010-02-21 11:39:56,29.3333166678747
"571","M4",83,1779514.0659269,1779503.87317013,2412466.48060028,2412482.01489538,18.5797366784562,2.15147958607639,-2.7258119469497,2010-02-21 11:39:56,2010-02-21 12:05:53,25.9500166654587
"572","M4",92,1779483.48758124,1779480.30093384,2412481.43726599,2412678.95378186,197.542220207168,1.5869285015536,NA,2010-02-21 23:00:50,2010-02-21 23:29:46,28.933349998792
"573","M4",92,1779480.30093384,1779480.79876355,2412678.95378186,2412678.01524015,1.06240056146027,-1.08310291381436,-2.67003141536797,2010-02-21 23:29:46,2010-02-22 00:00:51,31.0999666690826
"574","M4",92,1779480.79876355,1779561.3539964,2412678.01524015,2412492.95960078,201.828479664191,-1.16023160276156,-0.077128688947198,2010-02-22 00:00:51,2010-02-22 00:26:33,25.7
"575","M4",92,1779561.3539964,1779545.10160479,2412492.95960078,2412277.21023112,216.360649710511,-1.64598428181204,-0.48575267905048,2010-02-22 00:26:33,2010-02-22 01:00:14,33.666699997584
"576","M4",92,1779545.10160479,1779582.89046942,2412277.21023112,2412361.5636619,92.4310530893083,1.14962138364179,2.79560566545383,2010-02-22 01:00:14,2010-02-22 01:30:49,30.5999499996503
"577","M4",92,1779582.89046942,1779550.30589425,2412361.5636619,2412276.4673078,91.1215892105374,-1.93648707817625,-3.08610846181804,2010-02-22 01:30:49,2010-02-22 01:56:05,25.2666666666667
"578","M4",95,1779560.10959713,1779548.84697469,2412276.08988143,2412277.40797456,11.3394900153161,3.02509009745726,NA,2010-02-22 06:01:15,2010-02-22 06:30:53,29.649966665109
"579","M4",95,1779548.84697469,1779550.60960635,2412277.40797456,2412270.31558836,7.30813330646266,-1.3272068609584,1.93088834876392,2010-02-22 06:30:53,2010-02-22 07:01:01,30.1333500027657
"580","M4",97,1779569.43098555,1779500.47440652,2412262.01423796,2412396.03181294,150.717351999897,2.0460032983404,NA,2010-02-22 10:00:56,2010-02-22 10:26:32,25.583349998792
"581","M4",97,1779500.47440652,1779435.00471351,2412396.03181294,2412638.3866553,251.042128582172,1.83463847453579,-0.211364823804611,2010-02-22 10:26:32,2010-02-22 10:51:43,25.183349998792
"582","M4",97,1779435.00471351,1779482.16034948,2412638.3866553,2412680.02554577,62.9082761097356,0.7233485775593,-1.11128989697649,2010-02-22 10:51:43,2010-02-22 11:20:25,28.716616666317
"583","M4",97,1779482.16034948,1779482.67157286,2412680.02554577,2412516.98959297,163.036754298853,-1.56766068893768,-2.29100926649698,2010-02-22 11:20:25,2010-02-22 11:45:56,25.500033334891
"584","M4",97,1779482.67157286,1780043.82402737,2412516.98959297,2412323.02539823,593.729051033969,-0.332797240204849,1.23486344873283,2010-02-22 11:45:56,2010-02-22 12:12:46,26.833349998792
"585","M4",97,1780043.82402737,1780252.04270431,2412323.02539823,2412208.42986215,237.670263845753,-0.503120684887547,-0.170323444682698,2010-02-22 12:12:46,2010-02-22 12:38:06,25.3499666690826
"586","M4",97,1780252.04270431,1780242.91626231,2412208.42986215,2412076.85531656,131.890685756195,-1.6400486847688,-1.13692799988125,2010-02-22 12:38:06,2010-02-22 13:04:50,26.733316663901
"587","M4",107,1780242.66424007,1780476.28167299,2412106.55949255,2412191.70193807,248.649031756242,0.349491590589976,NA,2010-02-22 23:01:14,2010-02-22 23:28:12,26.950033334891
"588","M4",107,1780476.28167299,1780519.96807771,2412191.70193807,2412469.27227885,280.987181269213,1.41468832286376,1.06519673227378,2010-02-22 23:28:12,2010-02-22 23:54:11,25.983349998792
"589","M4",107,1780519.96807771,1780487.92818185,2412469.27227885,2412998.42205882,530.118896633773,1.63127225875843,0.216583935894679,2010-02-22 23:54:11,2010-02-23 00:20:51,26.683300002416
"590","M4",107,1780487.92818185,1780224.5425951,2412998.42205882,2412904.85611726,279.511274772751,-2.80025447996217,1.85165856845898,2010-02-23 00:20:51,2010-02-23 00:46:13,25.3500166654587
"591","M4",108,1779582.91833198,1779260.03602134,2413578.64073959,2412862.86769467,785.228653555427,-1.99456125915129,NA,2010-02-23 01:22:52,2010-02-23 01:51:01,28.166650001208
"592","M4",109,1779202.52145778,1778935.46648129,2412935.4519757,2412840.50178428,283.432354038724,-2.79998610235856,NA,2010-02-23 04:05:44,2010-02-23 04:32:17,26.566650001208
"593","M4",109,1778935.46648129,1778929.52958822,2412840.50178428,2412844.4129856,7.10944407844926,2.5590587950504,-0.924140409770629,2010-02-23 04:32:17,2010-02-23 04:58:15,25.9500166654587
"594","M4",109,1778929.52958822,1778929.18799708,2412844.4129856,2412842.60977308,1.83528197130058,-1.75801267609148,1.9661138360377,2010-02-23 04:58:15,2010-02-23 05:24:12,25.95
"595","M4",109,1778929.18799708,1778962.10488902,2412842.60977308,2412825.31157935,37.1853369064446,-0.483847622449417,1.27416505364207,2010-02-23 05:24:12,2010-02-23 05:50:05,25.8999833345413
"596","M4",109,1778962.10488902,1778941.90164293,2412825.31157935,2412832.36815922,21.4001512093355,2.80555984135921,-2.99377784337096,2010-02-23 05:50:05,2010-02-23 06:20:52,30.7833333333333
"597","M4",109,1778941.90164293,1778939.80609193,2412832.36815922,2412835.7876847,4.01054715757409,2.12058845434872,-0.684971387010494,2010-02-23 06:20:52,2010-02-23 06:46:10,25.2999833305677
"598","M4",109,1778939.80609193,1779051.25845875,2412835.7876847,2412796.43037889,118.197409403393,-0.339461561366265,-2.46005001571498,2010-02-23 06:46:10,2010-02-23 07:12:27,26.2667000015577
"599","M4",109,1779051.25845875,1778923.20709837,2412796.43037889,2412840.39043097,135.386990047453,2.81089893784029,-3.13282480797303,2010-02-23 07:12:27,2010-02-23 07:38:20,25.883349998792
"600","M4",109,1778923.20709837,1778718.61440626,2412840.39043097,2413032.31837176,280.525407268104,2.38812333897447,-0.422775598865816,2010-02-23 07:38:20,2010-02-23 08:04:17,25.9499833345413
"601","M4",109,1778718.61440626,1778224.60870941,2413032.31837176,2412695.21892363,598.061590847942,-2.54279055429506,1.35227141391006,2010-02-23 08:04:17,2010-02-23 08:31:00,26.7333166678747
"602","M4",109,1778224.60870941,1778531.96896539,2412695.21892363,2412240.95060294,548.479748157904,-0.975944802727328,1.56684575156773,2010-02-23 08:31:00,2010-02-23 08:56:16,25.2666666666667
"603","M4",109,1778531.96896539,1778380.75834352,2412240.95060294,2411929.39295569,346.313181572856,-2.02264531279693,-1.0467005100696,2010-02-23 08:56:16,2010-02-23 09:24:52,28.583349998792
"604","M4",109,1778380.75834352,1778503.90220477,2411929.39295569,2412412.34281729,498.402427144325,1.3211335865181,-2.93940640786456,2010-02-23 09:24:52,2010-02-23 09:50:20,25.4666833321253
"605","M4",109,1778503.90220477,1779124.11299068,2412412.34281729,2412704.30437686,685.494690881832,0.439971489558384,-0.881162096959713,2010-02-23 09:50:20,2010-02-23 10:16:10,25.8333333333333
"606","M4",109,1779124.11299068,1778813.72468818,2412704.30437686,2412367.99718757,457.64989227385,-2.31613696320874,-2.75610845276712,2010-02-23 10:16:10,2010-02-23 10:42:16,26.1166333357493
"607","M4",110,1779079.7976225,1778794.63283384,2412494.83465461,2412352.74303018,318.604749535693,-2.67932279582118,NA,2010-02-24 01:57:26,2010-02-24 02:24:18,26.8833166678747
"608","M4",110,1778794.63283384,1778843.03382365,2412352.74303018,2412397.35849709,65.8270134700692,0.744723264017309,-2.8591392473411,2010-02-24 02:24:18,2010-02-24 02:50:47,26.4666833321253
"609","M4",111,1778940.33247893,1778791.35728093,2412455.96972076,2412338.38418617,189.789271469938,-2.47341267721191,NA,2010-02-24 05:41:45,2010-02-24 06:06:46,25.0166666666667
"610","M4",111,1778791.35728093,1778850.43505061,2412338.38418617,2412409.77722741,92.6668722264197,0.879510331423379,-2.93026229854429,2010-02-24 06:06:46,2010-02-24 06:32:07,25.35
"611","M4",111,1778850.43505061,1778894.01282383,2412409.77722741,2412426.77319373,46.7748350121715,0.371868716960978,-0.507641614462401,2010-02-24 06:32:07,2010-02-24 07:01:55,29.8
"612","M4",113,1778899.3729108,1778913.6200575,2412434.79341591,2412460.21153963,29.1386719414571,1.05991881998031,NA,2010-02-24 09:00:34,2010-02-24 09:31:02,30.4500166654587
"613","M4",113,1778913.6200575,1778215.91947472,2412460.21153963,2412306.65007415,714.399906834772,-2.92495029293243,2.29831619426685,2010-02-24 09:31:02,2010-02-24 09:56:10,25.133349998792
"614","M4",113,1778215.91947472,1778056.21062878,2412306.65007415,2412318.23109177,160.128184414157,3.06920603657888,-0.28902897766828,2010-02-24 09:56:10,2010-02-24 10:22:15,26.0833166678747
"615","M4",113,1778056.21062878,1778140.18903371,2412318.23109177,2412047.25327671,283.692348773397,-1.2702738783453,1.94370539225541,2010-02-24 10:22:15,2010-02-24 10:48:14,25.999966665109
"616","M4",114,1778176.12333257,1778220.58019981,2412280.09268416,2412308.59086771,52.8068131091998,0.570043520279821,NA,2010-02-24 22:02:00,2010-02-24 22:28:52,26.8666666666667
"617","M4",114,1778220.58019981,1778447.36077614,2412308.59086771,2412860.33323413,596.530861481008,1.18082087908195,0.610777358802133,2010-02-24 22:28:52,2010-02-24 22:54:15,25.3833333333333
"618","M4",114,1778447.36077614,1778735.93802675,2412860.33323413,2413178.12170153,429.262553201506,0.833535203392055,-0.3472856756899,2010-02-24 22:54:15,2010-02-24 23:20:23,26.1333333333333
"619","M4",114,1778735.93802675,1778742.77280995,2413178.12170153,2413186.33013447,10.6814152984726,0.876459197332142,0.0429239939400868,2010-02-24 23:20:23,2010-02-24 23:46:15,25.8666666666667
"620","M4",114,1778742.77280995,1778731.22203396,2413186.33013447,2413180.40434987,12.9821165115826,-2.66758300400416,2.73914310584329,2010-02-24 23:46:15,2010-02-25 00:18:30,32.2666333317757
"621","M4",114,1778731.22203396,1778516.62863629,2413180.40434987,2413136.47532247,219.043570483937,-2.93967410787028,-0.272091103866125,2010-02-25 00:18:30,2010-02-25 00:44:18,25.783383333683
"622","M4",114,1778516.62863629,1778513.55829714,2413136.47532247,2413070.7477454,65.7992505288415,-1.6174754975737,1.32219861029658,2010-02-25 00:44:18,2010-02-25 01:10:35,26.2833166678747
"623","M4",117,1778498.72013671,1778442.68161044,2413069.3607554,2413044.58376386,61.2716552411785,-2.72529254437963,NA,2010-02-25 04:01:20,2010-02-25 04:30:40,29.3166833321253
"624","M4",117,1778442.68161044,1778668.93256564,2413044.58376386,2413377.71784439,402.700646066668,0.974195086190281,-2.58369767660968,2010-02-25 04:30:40,2010-02-25 04:56:12,25.5499833345413
"625","M4",117,1778668.93256564,1778728.60199102,2413377.71784439,2413181.77071531,204.830949132223,-1.27519976118398,-2.24939484737426,2010-02-25 04:56:12,2010-02-25 05:28:12,31.9833666642507
"626","M4",117,1778728.60199102,1778906.63710731,2413181.77071531,2413478.38047619,345.939088395062,1.03020514961374,2.30540491079771,2010-02-25 05:28:12,2010-02-25 05:54:13,26.033300002416
"627","M4",117,1778906.63710731,1778674.53527125,2413478.38047619,2413647.62591074,287.254729154317,2.511546051212,1.48134090159826,2010-02-25 05:54:13,2010-02-25 06:20:13,25.983349998792
"628","M4",117,1778674.53527125,1778132.45877498,2413647.62591074,2413031.48832939,820.653670535368,-2.29233721926217,1.47930203670542,2010-02-25 06:20:13,2010-02-25 06:46:21,26.1333333333333
"629","M4",117,1778132.45877498,1777978.9269822,2413031.48832939,2412646.28439466,414.673465187129,-1.95007171346082,0.342265505801349,2010-02-25 06:46:21,2010-02-25 07:20:58,34.6166833321253
"630","M4",118,1777976.64066141,1778109.02541653,2412655.06701372,2412913.58054266,290.439267377979,1.09751571195287,NA,2010-02-25 08:00:56,2010-02-25 08:28:22,27.4333500027657
"631","M4",118,1778109.02541653,1778227.63272763,2412913.58054266,2412948.53043893,123.649462175284,0.286558809842069,-0.810956902110802,2010-02-25 08:28:22,2010-02-25 08:54:14,25.8500166654587
"632","M4",118,1778227.63272763,1778111.93187824,2412948.53043893,2412951.95242905,115.751443037553,3.11202508459609,2.82546627475402,2010-02-25 08:54:14,2010-02-25 09:20:56,26.7000166654587
"633","M4",118,1778111.93187824,1777788.04041843,2412951.95242905,2412526.66038901,534.583012323193,-2.22166388635327,0.949496336230224,2010-02-25 09:20:56,2010-02-25 09:52:55,31.9833333333333
"634","M4",118,1777788.04041843,1777438.52716913,2412526.66038901,2412318.20615544,406.955377071629,-2.60381485294421,-0.382150966590933,2010-02-25 09:52:55,2010-02-25 10:18:11,25.2832833329837
"635","M4",118,1777438.52716913,1777475.82214225,2412318.20615544,2412234.41218927,91.7188300581543,-1.15204185241462,1.45177300052958,2010-02-25 10:18:11,2010-02-25 10:44:12,26.0000500003497
"636","M4",118,1777475.82214225,1777515.11745689,2412234.41218927,2412338.24667006,111.021264424105,1.20901155015395,2.36105340256857,2010-02-25 10:44:12,2010-02-25 11:10:10,25.9832833329837
"637","M4",118,1777515.11745689,1777711.68270979,2412338.24667006,2412526.54695254,272.20377481696,0.763926507763193,-0.445085042390756,2010-02-25 11:10:10,2010-02-25 11:36:12,26.0333333333333
"638","M4",119,1777656.7313279,1777406.73035896,2412432.6026844,2412177.42847373,357.231524726969,-2.345954357418,NA,2010-02-25 23:09:43,2010-02-25 23:38:51,29.1167166670163
"639","M4",119,1777406.73035896,1777563.16027886,2412177.42847373,2412415.00906932,284.455373014025,0.988518526326106,-2.94871242343548,2010-02-25 23:38:51,2010-02-26 00:08:26,29.5833333333333
