,id,burst_,x1_,x2_,y1_,y2_,sl_,direction_p,ta_,t1_,t2_,dt_,recreating step lenghth
348,M1,63,1782326.477,1782345.536,2404487.975,2404610.881,124.3749984,1.416947169,-0.734053363,1/03/2009 6:15,1/03/2009 6:45,30.21668333,
349,M1,63,1782345.536,1782256.219,2404610.881,2404527.411,122.2490234,-2.390021378,2.47621676,1/03/2009 6:45,1/03/2009 7:16,30.49995,
350,M1,63,1782256.219,1781751.221,2404527.411,2404318.743,546.4113353,-2.749754478,-0.359733101,1/03/2009 7:16,1/03/2009 7:45,29.6,
351,M1,63,1781751.221,1781744.447,2404318.743,2404324.466,8.867537983,2.440074951,-1.093355877,1/03/2009 7:45,1/03/2009 8:15,29.58333333,
352,M1,63,1781744.447,1781734.106,2404324.466,2404322.832,10.46965247,-2.984943089,0.858167266,1/03/2009 8:15,1/03/2009 8:45,29.83338333,
353,M1,63,1781734.106,1781745.89,2404322.832,2404327.942,12.84453639,0.409168026,-2.889074192,1/03/2009 8:45,1/03/2009 9:15,30.1,
354,M1,63,1781745.89,1781744.848,2404327.942,2404325.387,2.759491903,-1.958108023,-2.367276049,1/03/2009 9:15,1/03/2009 9:45,30.11666667,
355,M1,63,1781744.848,1781742.774,2404325.387,2404335.772,10.58937504,1.767949444,-2.55712784,1/03/2009 9:45,1/03/2009 10:15,29.96665,
356,M1,63,1781742.774,1781750.768,2404335.772,2404329.557,10.12552215,-0.660844754,-2.428794198,1/03/2009 10:15,1/03/2009 10:45,30.35001667,
357,M1,63,1781750.768,1781754.851,2404329.557,2404320.751,9.70675635,-1.136578556,-0.475733801,1/03/2009 10:45,1/03/2009 11:15,29.6333,
358,M1,63,1781754.851,1781739.884,2404320.751,2404342.678,26.54871106,2.169731092,-2.97687566,1/03/2009 11:15,1/03/2009 11:45,30.50003333,
359,M1,63,1781739.884,1781725.281,2404342.678,2404370.767,31.65807143,2.050230986,-0.119500106,1/03/2009 11:45,1/03/2009 12:15,30.01663334,
360,M1,63,1781725.281,1781720.248,2404370.767,2404365.889,7.00877261,-2.371793174,1.861161147,1/03/2009 12:15,1/03/2009 12:45,29.43333333,
361,M1,63,1781720.248,1781759.495,2404365.889,2404324.021,57.3870867,-0.817699364,1.554093809,1/03/2009 12:45,1/03/2009 13:15,30.46668333,
362,M1,63,1781759.495,1781742.314,2404324.021,2404331.885,18.89498795,2.712355326,-2.753130617,1/03/2009 13:15,1/03/2009 13:45,30.1,
363,M1,63,1781742.314,1781741.585,2404331.885,2404320.699,11.20969446,-1.635917671,1.934912311,1/03/2009 13:45,1/03/2009 14:15,29.48335,
364,M1,63,1781741.585,1781736.236,2404320.699,2404312.105,10.12195177,-2.127541504,-0.491623833,1/03/2009 14:15,1/03/2009 14:45,29.83333333,
365,M1,63,1781736.236,1781730.732,2404312.105,2404311.02,5.610298332,-2.946942637,-0.819401133,1/03/2009 14:45,1/03/2009 15:15,30.11661667,
366,M1,64,1781735.254,1781007.687,2404314.17,2404225.691,732.9275922,-3.020577677,NA,2/03/2009 0:16,2/03/2009 0:45,28.96665,
367,M1,64,1781007.687,1781424.508,2404225.691,2403798.647,596.7459758,-0.79751159,2.223066087,2/03/2009 0:45,2/03/2009 1:15,30.16663333,
368,M1,64,1781424.508,1781431.923,2403798.647,2403796.498,7.72098847,-0.282054659,0.515456931,2/03/2009 1:15,2/03/2009 1:45,30.2,
369,M1,64,1781431.923,1781436.63,2403796.498,2403804.273,9.08881369,1.026413029,1.308467688,2/03/2009 1:45,2/03/2009 2:15,30.15003333,
370,M1,65,1781415.502,1781426.418,2403814.786,2403809.688,12.04763401,-0.436991312,NA,2/03/2009 3:01,2/03/2009 3:30,28.95001667,
371,M1,65,1781426.418,1781432.443,2403809.688,2403791.052,19.58596517,-1.258074122,-0.82108281,2/03/2009 3:30,2/03/2009 4:00,29.98331666,
372,M1,65,1781432.443,1781431.933,2403791.052,2403797.764,6.731533977,1.646669472,2.904743594,2/03/2009 4:00,2/03/2009 4:30,30.53335,
373,M1,65,1781431.933,1781741.048,2403797.764,2403501.665,428.0496105,-0.763894548,-2.41056402,2/03/2009 4:30,2/03/2009 5:00,29.56665,
374,M1,65,1781741.048,1782791.593,2403501.665,2403294.905,1070.698372,-0.194328182,0.569566365,2/03/2009 5:00,2/03/2009 5:30,29.78338333,
375,M1,65,1782791.593,1783750.635,2403294.905,2403447.821,971.156333,0.158115519,0.352443701,2/03/2009 5:30,2/03/2009 6:00,30.26663334,
376,M1,65,1783750.635,1784333.881,2403447.821,2403039.871,711.7571848,-0.610355982,-0.768471501,2/03/2009 6:00,2/03/2009 6:30,29.98331666,
377,M1,65,1784333.881,1784494.826,2403039.871,2402675.993,397.8826026,-1.154359011,-0.544003029,2/03/2009 6:30,2/03/2009 7:00,30.45001667,
378,M1,65,1784494.826,1784499.408,2402675.993,2402707.4,31.73972648,1.425933457,2.580292468,2/03/2009 7:00,2/03/2009 7:30,29.43331666,
379,M1,65,1784499.408,1784519.49,2402707.4,2402699.54,21.5659435,-0.373086447,-1.799019905,2/03/2009 7:30,2/03/2009 8:00,30.36666667,
380,M1,65,1784519.49,1784521.215,2402699.54,2402701.614,2.697759056,0.877129559,1.250216006,2/03/2009 8:00,2/03/2009 8:30,30.15003333,
381,M1,65,1784521.215,1784514.092,2402701.614,2402687.521,15.7906683,-2.038773724,-2.915903283,2/03/2009 8:30,2/03/2009 9:00,29.68333333,
382,M1,65,1784514.092,1784518.214,2402687.521,2402697.48,10.77782172,1.17839918,-3.066012402,2/03/2009 9:00,2/03/2009 9:30,30.33331667,
383,M1,65,1784518.214,1784531.378,2402697.48,2402676.919,24.41446849,-1.001288261,-2.179687441,2/03/2009 9:30,2/03/2009 10:00,29.55003333,
384,M1,66,1784518.27,1784887.56,2402695.621,2402305.436,537.2338246,-0.812903285,NA,2/03/2009 10:45,2/03/2009 11:16,30.93333333,
385,M1,66,1784887.56,1784911.51,2402305.436,2402145.037,162.1771444,-1.422577057,-0.609673771,2/03/2009 11:16,2/03/2009 11:45,29.55,
386,M1,66,1784911.51,1784984.081,2402145.037,2402047.818,121.3183658,-0.929558442,0.493018615,2/03/2009 11:45,2/03/2009 12:15,29.36665,
387,M1,66,1784984.081,1784764.137,2402047.818,2402180.059,256.638277,2.60025592,-2.753370945,2/03/2009 12:15,2/03/2009 12:45,30.1667,
388,M1,66,1784764.137,1784835.795,2402180.059,2402221.09,82.57360206,0.520024231,-2.080231689,2/03/2009 12:45,2/03/2009 13:15,30.0833,
389,M1,67,1785530.48,1785648.233,2401693.331,2401440.576,278.8377015,-1.134818578,NA,3/03/2009 1:15,3/03/2009 1:45,30.19996667,
390,M1,67,1785648.233,1785658.652,2401440.576,2401435.203,11.72316288,-0.47611671,0.658701868,3/03/2009 1:45,3/03/2009 2:16,30.26666667,
391,M1,67,1785658.652,1785653.561,2401435.203,2401443.368,9.621857529,2.128348206,2.604464916,3/03/2009 2:16,3/03/2009 2:46,30.03336666,
392,M1,68,1785660.681,1785661.547,2401432.4,2401441.128,8.770778512,1.471866546,NA,3/03/2009 3:31,3/03/2009 4:00,28.75003333,
393,M1,68,1785661.547,1785655.953,2401441.128,2401433.357,9.575089602,-2.19479935,2.616519411,3/03/2009 4:00,3/03/2009 4:30,30.24996667,
394,M1,68,1785655.953,1785657.733,2401433.357,2401438.408,5.355633132,1.231927211,-2.856458746,3/03/2009 4:30,3/03/2009 5:00,30.20001667,
395,M1,68,1785657.733,1785656.549,2401438.408,2401436.025,2.660331065,-2.031795333,3.019462762,3/03/2009 5:00,3/03/2009 5:30,29.73333333,
396,M1,68,1785656.549,1785661.121,2401436.025,2401432.274,5.91324041,-0.6871802,1.344615134,3/03/2009 5:30,3/03/2009 6:00,30.39998333,
397,M1,68,1785661.121,1785671.948,2401432.274,2401425.183,12.94241715,-0.579850689,0.107329511,3/03/2009 6:00,3/03/2009 6:30,29.56668334,
398,M1,68,1785671.948,1785663.988,2401425.183,2401432.53,10.83135969,2.396203722,2.976054411,3/03/2009 6:30,3/03/2009 7:00,29.96665,
399,M1,68,1785663.988,1785669.053,2401432.53,2401429.803,5.751826492,-0.493901072,-2.890104793,3/03/2009 7:00,3/03/2009 7:30,30.36666667,
400,M1,68,1785669.053,1785662.556,2401429.803,2401440.896,12.85559621,2.100611762,2.594512833,3/03/2009 7:30,3/03/2009 8:00,29.73335,
401,M1,68,1785662.556,1785665.138,2401440.896,2401431.034,10.19485751,-1.314723878,2.867849667,3/03/2009 8:00,3/03/2009 8:30,29.91665,
402,M1,68,1785665.138,1785662.802,2401431.034,2401435.591,5.120853379,2.04448786,-2.92397357,3/03/2009 8:30,3/03/2009 9:00,30.50005,
403,M1,68,1785662.802,1785665.323,2401435.591,2401438.015,3.497141995,0.765897035,-1.278590825,3/03/2009 9:00,3/03/2009 9:30,29.46666667,
404,M1,68,1785665.323,1785666.797,2401438.015,2401441.569,3.847957243,1.177571233,0.411674199,3/03/2009 9:30,3/03/2009 10:00,30.58331667,
405,M1,68,1785666.797,1785661.637,2401441.569,2401442.688,5.279896313,2.928027782,1.750456548,3/03/2009 10:00,3/03/2009 10:30,29.86668333,
406,M1,68,1785661.637,1785660.484,2401442.688,2401438.98,3.883150874,-1.872406251,1.482751275,3/03/2009 10:30,3/03/2009 11:00,29.7,
407,M1,68,1785660.484,1785661.365,2401438.98,2401436.674,2.469017863,-1.205611668,0.666794583,3/03/2009 11:00,3/03/2009 11:30,29.84995,
408,M1,68,1785661.365,1785664.488,2401436.674,2401439.735,4.37255068,0.775416462,1.98102813,3/03/2009 11:30,3/03/2009 12:00,29.93338333,
409,M1,68,1785664.488,1785647.607,2401439.735,2401436.408,17.20585757,-2.94701124,2.560757604,3/03/2009 12:00,3/03/2009 12:30,30.05,
410,M1,68,1785647.607,1785667.115,2401436.408,2401424.393,22.91140408,-0.552028917,2.394982323,3/03/2009 12:30,3/03/2009 13:00,30.39998333,
411,M1,70,1784646.089,1784219.487,2402278.578,2401994.826,512.3517399,-2.554643776,NA,4/03/2009 0:31,4/03/2009 1:01,29.8,
412,M1,70,1784219.487,1784430.018,2401994.826,2401595.088,451.7895343,-1.086040037,1.468603738,4/03/2009 1:01,4/03/2009 1:31,29.69996667,
413,M4,1,1779712.529,1779861.596,2412870.789,2412837.237,152.7960716,-0.221390718,NA,9/02/2010 17:01,9/02/2010 17:28,27.55,
414,M4,1,1779861.596,1779870.529,2412837.237,2412851.926,17.1922053,1.024403435,1.245794152,9/02/2010 17:28,9/02/2010 17:54,25.36666667,
415,M4,1,1779870.529,1779876.368,2412851.926,2412850.691,5.967854147,-0.208525359,-1.232928794,9/02/2010 17:54,9/02/2010 18:21,27.36668333,
416,M4,5,1780145.759,1780416.957,2412784.044,2412395.644,473.7120408,-0.96125186,NA,9/02/2010 21:44,9/02/2010 22:10,25.88331667,
417,M4,10,1780409.726,1780466.537,2412414.532,2412224.096,198.729397,-1.28088154,NA,10/02/2010 3:00,10/02/2010 3:26,25.56668333,
418,M4,10,1780466.537,1780469.064,2412224.096,2412229.437,5.908872335,1.128840346,2.409721886,10/02/2010 3:26,10/02/2010 4:00,34.73335,
419,M4,13,1780471.809,1780579.127,2412206.845,2412273.238,126.1949257,0.554022269,NA,10/02/2010 6:58,10/02/2010 7:24,25.75001667,
420,M4,13,1780579.127,1781580.938,2412273.238,2412430.478,1014.075569,0.155686283,-0.398335986,10/02/2010 7:24,10/02/2010 7:55,31.21668333,
421,M4,13,1781580.938,1781895.063,2412430.478,2412454.975,315.0791813,0.077826329,-0.077859954,10/02/2010 7:55,10/02/2010 8:20,25.55001667,
422,M4,13,1781895.063,1781811.516,2412454.975,2412721.879,279.6743495,1.874159446,1.796333117,10/02/2010 8:20,10/02/2010 8:50,29.46665,
423,M4,13,1781811.516,1781796.646,2412721.879,2412922.416,201.0874373,1.644811683,-0.229347763,10/02/2010 8:50,10/02/2010 9:17,27.4833,
424,M4,13,1781796.646,1781754.004,2412922.416,2413072.903,156.4124993,1.846917725,0.202106043,10/02/2010 9:17,10/02/2010 9:44,26.43336667,
425,M4,13,1781754.004,1781751.827,2413072.903,2413077.187,4.805339014,2.040894589,0.193976863,10/02/2010 9:44,10/02/2010 10:10,26.11666667,
426,M4,14,1781701.822,1781721.113,2413034.282,2412977.361,60.1009543,-1.24404154,NA,10/02/2010 11:08,10/02/2010 11:40,31.56668333,
427,M4,16,1781720.345,1781742.652,2412975.491,2413081.431,108.2635764,1.363270823,NA,10/02/2010 14:00,10/02/2010 14:26,25.41666667,
428,M4,16,1781742.652,1781726.262,2413081.431,2413081.68,16.39120895,3.126416851,1.763146029,10/02/2010 14:26,10/02/2010 15:01,34.76666667,
429,M4,16,1781726.262,1781827.02,2413081.68,2412543.115,547.9089208,-1.385848624,1.770919832,10/02/2010 15:01,10/02/2010 15:31,29.95003333,
430,M4,17,1781647.244,1781729.717,2412427.224,2413084.233,662.1650231,1.445922221,NA,11/02/2010 4:13,11/02/2010 4:46,33.03331667,
431,M4,17,1781729.717,1781718.721,2413084.233,2413082.166,11.18812751,-2.955784387,1.881478699,11/02/2010 4:46,11/02/2010 5:20,34.3833,
432,M4,17,1781718.721,1781707.392,2413082.166,2413088.484,12.9714813,2.632922123,-0.694478797,11/02/2010 5:20,11/02/2010 5:50,29.31668334,
433,M4,17,1781707.392,1781693.613,2413088.484,2412990.685,98.7641087,-1.7107658,1.939497384,11/02/2010 5:50,11/02/2010 6:17,27.5,
434,M4,22,1781712.148,1781747.257,2412995.55,2413085.015,96.1071463,1.196837267,NA,11/02/2010 11:00,11/02/2010 11:30,29.6,
435,M4,22,1781747.257,1781749.065,2413085.015,2413082.217,3.33143659,-0.997223902,-2.194061169,11/02/2010 11:30,11/02/2010 12:00,29.63333333,
436,M4,22,1781749.065,1781749.793,2413082.217,2413081.011,1.40835287,-1.02717315,-0.029949249,11/02/2010 12:00,11/02/2010 12:30,30.61665,
437,M4,22,1781749.793,1781776.406,2413081.011,2412793.837,288.4051401,-1.478389407,-0.451216257,11/02/2010 12:30,11/02/2010 13:02,31.51663333,
438,M4,23,1781827.04,1781820.885,2412707.346,2412695.288,13.53836236,-2.042746983,NA,11/02/2010 13:40,11/02/2010 14:10,30.33336667,
439,M4,23,1781820.885,1781842.037,2412695.288,2412394.736,301.2947794,-1.500536906,0.542210077,11/02/2010 14:10,11/02/2010 14:39,29.01665,
440,M4,24,1781919.335,1781637.806,2412430.401,2412419.923,281.7234638,-3.104391106,NA,12/02/2010 10:04,12/02/2010 10:38,33.30001667,
441,M4,25,1781559.809,1781571.93,2412410.542,2412396.867,18.27347995,-0.845549553,NA,12/02/2010 23:35,13/02/2010 0:04,28.88333333,
442,M4,25,1781571.93,1781581.337,2412396.867,2412378.817,20.35443917,-1.090344075,-0.244794522,13/02/2010 0:04,13/02/2010 0:30,25.81665,
443,M4,25,1781581.337,1781573.204,2412378.817,2412383.492,9.381502765,2.619912137,-2.572929096,13/02/2010 0:30,13/02/2010 1:00,30.20003333,
444,M4,29,1781587.65,1781643.409,2412371.287,2412378.521,56.22661282,0.129006515,NA,13/02/2010 5:01,13/02/2010 5:28,27.00003333,
445,M4,29,1781643.409,1781577.945,2412378.521,2412394.997,67.50567276,2.895028924,2.766022409,13/02/2010 5:28,13/02/2010 5:54,25.71668333,
446,M4,30,1781612.599,1781624.431,2412379.337,2412374.953,12.61830772,-0.354840469,NA,13/02/2010 6:30,13/02/2010 7:00,29.69995,
447,M4,32,1781636.897,1781608.204,2412365.287,2412313.505,59.20028762,-2.076798601,NA,13/02/2010 9:40,13/02/2010 10:06,25.18333333,
448,M4,32,1781608.204,1781891.537,2412313.505,2412379.393,290.8931373,0.228482705,2.305281307,13/02/2010 10:06,13/02/2010 10:32,26.03331667,
449,M4,32,1781891.537,1781725.958,2412379.393,2412299.238,183.9594626,-2.690754711,-2.919237416,13/02/2010 10:32,13/02/2010 11:01,29.08336666,
450,M4,32,1781725.958,1782003.357,2412299.238,2412363.102,284.6552137,0.226283514,2.917038225,13/02/2010 11:01,13/02/2010 11:26,25.66665,
451,M4,33,1781847.601,1781696.843,2412379.967,2412272.78,184.9791048,-2.523532626,NA,13/02/2010 22:55,13/02/2010 23:22,26.30001667,
452,M4,33,1781696.843,1781764.443,2412272.78,2412280.673,68.05944019,0.116240227,2.639772852,13/02/2010 23:22,13/02/2010 23:51,29.68333333,
453,M4,40,1781704.512,1782206.421,2412240.285,2412217.287,502.4364429,-0.04578821,NA,14/02/2010 7:00,14/02/2010 7:32,32.44995,
454,M4,40,1782206.421,1782824.913,2412217.287,2411933.999,680.2826297,-0.429512035,-0.383723825,14/02/2010 7:32,14/02/2010 7:58,25.70005,
455,M4,40,1782824.913,1782820.754,2411933.999,2411774.626,159.4276516,-1.596890893,-1.167378858,14/02/2010 7:58,14/02/2010 8:32,34.31661667,
456,M4,40,1782820.754,1782736.658,2411774.626,2411214.695,566.2112076,-1.719871603,-0.12298071,14/02/2010 8:32,14/02/2010 8:58,25.28336667,
457,M4,40,1782736.658,1782685.991,2411214.695,2411276.74,80.10436933,2.255581637,-2.307732067,14/02/2010 8:58,14/02/2010 9:24,26.09996667,
458,M4,41,1782729.948,1782826.015,2411631.923,2412020.941,400.7043028,1.328692766,NA,14/02/2010 23:10,14/02/2010 23:36,25.31665,
459,M4,41,1782826.015,1781954.716,2412020.941,2412251.238,901.2214854,2.883187692,1.554494927,14/02/2010 23:36,15/02/2010 0:02,25.98331666,
460,M4,41,1781954.716,1781694.192,2412251.238,2412272.967,261.4281137,3.058382149,0.175194456,15/02/2010 0:02,15/02/2010 0:28,26.08336667,
461,M4,41,1781694.192,1781747.76,2412272.967,2412238.663,63.61108052,-0.569586346,2.655216813,15/02/2010 0:28,15/02/2010 0:56,28.45001667,
462,M4,42,1781801.733,1781809.439,2412421.929,2412764.186,342.3428799,1.548283025,NA,15/02/2010 5:57,15/02/2010 6:24,26.43335,
463,M4,42,1781809.439,1781738.009,2412764.186,2413119.903,362.8182267,1.768967363,0.220684338,15/02/2010 6:24,15/02/2010 6:50,26.11665,
464,M4,43,1781711.331,1781710.658,2413035.468,2413012.514,22.96408743,-1.600108261,NA,15/02/2010 7:31,15/02/2010 8:00,28.13333333,
465,M4,43,1781710.658,1781617.202,2413012.514,2413113.405,137.5247147,2.317957727,-2.365119319,15/02/2010 8:00,15/02/2010 8:27,27.11663333,
466,M4,43,1781617.202,1781658.916,2413113.405,2413304.387,195.4847478,1.355753283,-0.962204444,15/02/2010 8:27,15/02/2010 9:00,33.60005,
467,M4,43,1781658.916,1781356.033,2413304.387,2413617.007,435.2810801,2.340377598,0.984624316,15/02/2010 9:00,15/02/2010 9:26,25.34995,
468,M4,43,1781356.033,1781499.476,2413617.007,2413366.13,288.9902559,-1.051394554,2.891413155,15/02/2010 9:26,15/02/2010 9:52,26.15003333,
469,M4,43,1781499.476,1781627.456,2413366.13,2413287.593,150.1562117,-0.550404641,0.500989913,15/02/2010 9:52,15/02/2010 10:26,34.3333,
470,M4,43,1781627.456,1781451.526,2413287.593,2413189.254,201.5492399,-2.631892298,-2.081487657,15/02/2010 10:26,15/02/2010 10:53,27.38335,
471,M4,43,1781451.526,1781377.484,2413189.254,2413394.01,217.731924,1.917777802,-1.733515208,15/02/2010 10:53,15/02/2010 11:20,26.31666667,
472,M4,45,1781346.667,1781326.045,2413411.613,2413408.471,20.85920504,-2.990379092,NA,15/02/2010 12:59,15/02/2010 13:30,30.41666667,
473,M4,45,1781326.045,1781324.707,2413408.471,2413409.749,1.851466323,2.379105799,-0.913700416,15/02/2010 13:30,15/02/2010 14:00,30.1833,
474,M4,49,1781322.622,1781339.193,2413424.149,2413472.357,50.9761757,1.239694687,NA,15/02/2010 17:45,15/02/2010 18:10,25.16665,
475,M4,50,1781308.834,1781327.863,2413507.27,2413488.515,26.71780366,-0.778149952,NA,15/02/2010 19:00,15/02/2010 19:26,25.28331667,
476,M4,50,1781327.863,1781327.955,2413488.515,2413487.561,0.95862608,-1.474138211,-0.695988259,15/02/2010 19:26,15/02/2010 20:00,34.25,
477,M4,54,1781316.716,1781181.067,2413478.489,2413645.447,215.1172228,2.253098526,NA,15/02/2010 23:38,16/02/2010 0:04,25.26665,
478,M4,54,1781181.067,1780972.52,2413645.447,2413729.927,225.0087168,2.756704719,0.503606193,16/02/2010 0:04,16/02/2010 0:30,26.3333,
479,M4,54,1780972.52,1780794.034,2413729.927,2413687.643,183.426534,-2.908975574,0.617505014,16/02/2010 0:30,16/02/2010 1:00,30.21671667,
480,M4,54,1780794.034,1780878.239,2413687.643,2413689.442,84.22450645,0.021358589,2.930334163,16/02/2010 1:00,16/02/2010 1:28,27.71663334,
481,M4,54,1780878.239,1780843.853,2413689.442,2413720.497,46.33380551,2.407057138,2.385698549,16/02/2010 1:28,16/02/2010 1:53,25.18336666,
482,M4,55,1780932.398,1781229.673,2413694.536,2413734.306,299.9230705,0.132992266,NA,16/02/2010 2:59,16/02/2010 3:32,33.66671667,
483,M4,55,1781229.673,1780995.379,2413734.306,2413706.706,235.9137886,-3.024329365,3.125863676,16/02/2010 3:32,16/02/2010 3:58,25.34995,
484,M4,55,1780995.379,1781649.031,2413706.706,2413303.559,767.9762047,-0.552652207,2.471677158,16/02/2010 3:58,16/02/2010 4:26,28.66666667,
485,M4,55,1781649.031,1781710.068,2413303.559,2413162.394,153.7962156,-1.162686736,-0.610034529,16/02/2010 4:26,16/02/2010 4:53,26.61671667,
486,M4,55,1781710.068,1781682.002,2413162.394,2413064.757,101.5909538,-1.850711354,-0.688024618,16/02/2010 4:53,16/02/2010 5:20,26.99996667,
487,M4,63,1781714.037,1781780.094,2412918.025,2412816.828,120.8481542,-0.992484546,NA,16/02/2010 13:04,16/02/2010 13:30,25.43333333,
488,M4,63,1781780.094,1781921.957,2412816.828,2412699.405,184.1554487,-0.691419025,0.301065521,16/02/2010 13:30,16/02/2010 13:56,25.86671667,
489,M4,64,1781944.765,1782001.483,2412636.072,2412664.769,63.56431456,0.46840447,NA,16/02/2010 23:32,16/02/2010 23:58,25.75003333,
490,M4,64,1782001.483,1781917.018,2412664.769,2412850.678,204.1979604,1.997250406,1.528845936,16/02/2010 23:58,17/02/2010 0:30,32.03333333,
491,M4,64,1781917.018,1781883.965,2412850.678,2412816.35,47.65401022,-2.337257002,1.948677899,17/02/2010 0:30,17/02/2010 0:59,28.55,
492,M4,64,1781883.965,1781762.359,2412816.35,2412615.797,234.5416552,-2.115876592,0.22138041,17/02/2010 0:59,17/02/2010 1:24,25.56668333,
493,M4,65,1781848.637,1781849.954,2412387.826,2412397.704,9.96553599,1.438220403,NA,17/02/2010 4:33,17/02/2010 5:00,26.61663334,
494,M4,65,1781849.954,1781857.589,2412397.704,2412385.481,14.41135431,-1.012505309,-2.450725712,17/02/2010 5:00,17/02/2010 5:30,30.86666667,
495,M4,66,1781815.106,1781752.901,2412441.28,2412460.078,64.98372281,2.848133237,NA,18/02/2010 0:56,18/02/2010 1:23,27.35,
496,M4,66,1781752.901,1781561.947,2412460.078,2412421.855,194.7409889,-2.944035033,0.491017037,18/02/2010 1:23,18/02/2010 1:51,28.09996667,
497,M4,66,1781561.947,1780922.99,2412421.855,2412489.457,642.5236691,3.036183593,-0.302966681,18/02/2010 1:51,18/02/2010 2:18,26.43338333,
498,M4,66,1780922.99,1781170.39,2412489.457,2412345.813,286.077864,-0.52604401,2.720957704,18/02/2010 2:18,18/02/2010 2:52,34.19998333,
499,M4,66,1781170.39,1781372.735,2412345.813,2412513.226,262.6226147,0.691205619,1.21724963,18/02/2010 2:52,18/02/2010 3:18,25.71668333,
500,M4,66,1781372.735,1781379,2412513.226,2412506.179,9.429331258,-0.844132612,-1.535338231,18/02/2010 3:18,18/02/2010 3:44,25.98331667,
501,M4,66,1781379,1781383.587,2412506.179,2412501.099,6.844084249,-0.836299644,0.007832968,18/02/2010 3:44,18/02/2010 4:14,30.51666667,
502,M4,66,1781383.587,1781373.836,2412501.099,2412505.127,10.55002911,2.749861003,-2.697024661,18/02/2010 4:14,18/02/2010 4:40,26.13335,
503,M4,66,1781373.836,1781379.539,2412505.127,2412490.402,15.79099894,-1.201257819,2.332066485,18/02/2010 4:40,18/02/2010 5:08,27.5333,
504,M4,66,1781379.539,1780584.553,2412490.402,2412376.045,803.1690876,-2.998725016,-1.797467197,18/02/2010 5:08,18/02/2010 5:33,25.58331666,
505,M4,66,1780584.553,1780377.345,2412376.045,2412035.777,398.3938848,-2.117773726,0.88095129,18/02/2010 5:33,18/02/2010 5:58,25.05001667,
506,M4,66,1780377.345,1780162.891,2412035.777,2411776.64,336.3668611,-2.26212441,-0.144350684,18/02/2010 5:58,18/02/2010 6:24,25.18336666,
507,M4,66,1780162.891,1780293.833,2411776.64,2412228.926,470.8598029,1.288990346,-2.732070552,18/02/2010 6:24,18/02/2010 6:49,25.41663334,
508,M4,66,1780293.833,1780145.784,2412228.926,2412398.81,225.342106,2.287623178,0.998632833,18/02/2010 6:49,18/02/2010 7:20,30.69998333,
509,M4,66,1780145.784,1780119.796,2412398.81,2412408.376,27.69236693,2.788909319,0.501286141,18/02/2010 7:20,18/02/2010 7:46,26.51671667,
510,M4,67,1780145.74,1780137.555,2412405.345,2412384.46,22.43168077,-1.944291817,NA,18/02/2010 9:01,18/02/2010 9:35,34.79998333,
511,M4,68,1780391.78,1780391.513,2413305.253,2413085.911,219.3420526,-1.572016515,NA,18/02/2010 10:21,18/02/2010 10:47,26.53333333,
512,M4,69,1780154.259,1779817.781,2413072.28,2412958.282,355.2648015,-2.814931408,NA,19/02/2010 7:11,19/02/2010 7:36,25.10003333,
513,M4,69,1779817.781,1779481.538,2412958.282,2413203.234,416.0053878,2.511995537,-0.956258362,19/02/2010 7:36,19/02/2010 8:03,27.24996667,
514,M4,69,1779481.538,1779469.072,2413203.234,2413195.39,14.72850443,-2.580016983,1.191172787,19/02/2010 8:03,19/02/2010 8:30,26.85001667,
515,M4,69,1779469.072,1779243.756,2413195.39,2413092.764,247.5871257,-2.714192272,-0.13417529,19/02/2010 8:30,19/02/2010 8:56,25.86668333,
516,M4,69,1779243.756,1779171.609,2413092.764,2412749.868,350.4033508,-1.778176876,0.936015396,19/02/2010 8:56,19/02/2010 9:22,26.28331667,
517,M4,69,1779171.609,1779214.249,2412749.868,2412850.203,109.0195661,1.168943236,2.947120113,19/02/2010 9:22,19/02/2010 9:48,25.74998333,
518,M4,69,1779214.249,1778470.416,2412850.203,2413064.81,774.1730973,2.860705351,1.691762115,19/02/2010 9:48,19/02/2010 10:14,26.00001667,
519,M4,69,1778470.416,1778577.513,2413064.81,2413215.058,184.5102196,0.951527181,-1.90917817,19/02/2010 10:14,19/02/2010 10:40,26.1,
520,M4,69,1778577.513,1778548.565,2413215.058,2413134.744,85.37170231,-1.91673929,-2.868266471,19/02/2010 10:40,19/02/2010 11:06,25.91666667,
521,M4,69,1778548.565,1778508.861,2413134.744,2413109.02,47.3085685,-2.56671298,-0.649973691,19/02/2010 11:06,19/02/2010 11:31,25.16665,
522,M4,69,1778508.861,1778158.553,2413109.02,2412442.347,753.1063087,-2.054601883,0.512111097,19/02/2010 11:31,19/02/2010 11:56,25.03336667,
523,M4,70,1778162.709,1778029.135,2412274.979,2412073.389,241.8273121,-2.155977191,NA,19/02/2010 22:34,19/02/2010 23:00,25.3667,
524,M4,70,1778029.135,1778191.777,2412073.389,2412284.393,266.4116746,0.914116602,3.070093793,19/02/2010 23:00,19/02/2010 23:26,26.01666667,
525,M4,70,1778191.777,1778414.192,2412284.393,2412793.501,555.5708333,1.158913632,0.24479703,19/02/2010 23:26,19/02/2010 23:52,26.01663334,
526,M4,70,1778414.192,1778528.634,2412793.501,2413129.327,354.7905751,1.24235897,0.083445338,19/02/2010 23:52,20/02/2010 0:20,28.03335,
